,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType,leftRight,flipper,newCorrect
52,near_right,Left,left,1.0,14.0,11.0,40321903,left,1.0,0.8820000000000051,Navigation,Near,Relative,Right,flipper,1.0
53,near_left,Home,left,1.0,15.0,2.0,40321903,left,1.0,0.8009999999999877,Navigation,Near,Absolute,Left,flipper,1.0
54,near_right,Away,left,2.0,0.0,7.0,40321903,left,1.0,1.132000000000005,Navigation,Near,Absolute,Right,flipper,1.0
55,near_right,Right,right,2.0,1.0,15.0,40321903,right,1.0,0.75,Navigation,Near,Relative,Right,flipper,1.0
56,far_left,Right,left,2.0,2.0,12.0,40321903,left,1.0,0.6990000000000123,Navigation,Far,Relative,Left,flipper,1.0
57,near_right,Home,right,2.0,3.0,3.0,40321903,right,1.0,1.0150000000000432,Navigation,Near,Absolute,Right,flipper,1.0
58,near_left,Left,left,2.0,4.0,10.0,40321903,left,1.0,0.8170000000000073,Navigation,Near,Relative,Left,flipper,1.0
59,far_left,Away,right,2.0,5.0,4.0,40321903,left,0.0,0.9320000000000164,Navigation,Far,Absolute,Left,flipper,1.0
60,far_left,Home,left,2.0,6.0,0.0,40321903,right,0.0,0.6659999999999968,Navigation,Far,Absolute,Left,flipper,1.0
61,near_left,Right,right,2.0,7.0,14.0,40321903,right,1.0,0.8159999999999741,Navigation,Near,Relative,Left,flipper,1.0
62,far_right,Right,left,2.0,8.0,13.0,40321903,left,1.0,0.9499999999999886,Navigation,Far,Relative,Right,flipper,1.0
63,far_left,Left,right,2.0,9.0,8.0,40321903,right,1.0,0.7669999999999959,Navigation,Far,Relative,Left,flipper,1.0
64,near_left,Away,right,2.0,10.0,6.0,40321903,right,1.0,1.1340000000000146,Navigation,Near,Absolute,Left,flipper,1.0
65,near_left,Home,left,2.0,11.0,2.0,40321903,left,1.0,0.8490000000000464,Navigation,Near,Absolute,Left,flipper,1.0
66,far_right,Away,left,2.0,12.0,5.0,40321903,left,1.0,1.0009999999999764,Navigation,Far,Absolute,Right,flipper,0.0
67,far_right,Left,right,2.0,13.0,9.0,40321903,right,1.0,0.8489999999999895,Navigation,Far,Relative,Right,flipper,1.0
68,near_right,Left,left,2.0,14.0,11.0,40321903,left,1.0,1.0160000000000196,Navigation,Near,Relative,Right,flipper,1.0
69,far_right,Home,right,2.0,15.0,1.0,40321903,left,0.0,1.316000000000031,Navigation,Far,Absolute,Right,flipper,1.0
70,near_left,Away,right,3.0,0.0,6.0,40321903,right,1.0,0.7340000000000373,Navigation,Near,Absolute,Left,flipper,1.0
71,near_right,Home,right,3.0,1.0,3.0,40321903,right,1.0,0.6999999999999886,Navigation,Near,Absolute,Right,flipper,1.0
72,far_right,Away,left,3.0,2.0,5.0,40321903,right,0.0,1.5330000000000157,Navigation,Far,Absolute,Right,flipper,1.0
73,near_left,Left,left,3.0,3.0,10.0,40321903,left,1.0,0.7339999999999804,Navigation,Near,Relative,Left,flipper,1.0
74,far_left,Home,left,3.0,4.0,0.0,40321903,right,0.0,0.8009999999999877,Navigation,Far,Absolute,Left,flipper,1.0
75,far_right,Right,left,3.0,5.0,13.0,40321903,left,1.0,1.0009999999999764,Navigation,Far,Relative,Right,flipper,1.0
76,far_left,Left,right,3.0,6.0,8.0,40321903,right,1.0,0.8500000000000227,Navigation,Far,Relative,Left,flipper,1.0
77,far_right,Left,right,3.0,7.0,9.0,40321903,right,1.0,0.8659999999999854,Navigation,Far,Relative,Right,flipper,1.0
78,far_left,Away,right,3.0,8.0,4.0,40321903,left,0.0,2.2010000000000223,Navigation,Far,Absolute,Left,flipper,1.0
79,near_right,Left,left,3.0,9.0,11.0,40321903,left,1.0,0.6829999999999927,Navigation,Near,Relative,Right,flipper,1.0
80,near_left,Right,right,3.0,10.0,14.0,40321903,right,1.0,0.6159999999999854,Navigation,Near,Relative,Left,flipper,1.0
81,near_left,Home,left,3.0,11.0,2.0,40321903,left,1.0,0.7989999999999782,Navigation,Near,Absolute,Left,flipper,1.0
82,near_right,Right,right,3.0,12.0,15.0,40321903,right,1.0,0.6159999999999854,Navigation,Near,Relative,Right,flipper,1.0
83,far_right,Home,right,3.0,13.0,1.0,40321903,left,0.0,0.7839999999999918,Navigation,Far,Absolute,Right,flipper,1.0
84,near_right,Away,left,3.0,14.0,7.0,40321903,left,1.0,0.7330000000000041,Navigation,Near,Absolute,Right,flipper,1.0
85,far_left,Right,left,3.0,15.0,12.0,40321903,left,1.0,1.1829999999999927,Navigation,Far,Relative,Left,flipper,1.0
22,far_left,Away,right,0.0,0.0,4.0,40632896,right,1.0,1.0819999999999936,Navigation,Far,Absolute,Left,nonflipper,1.0
23,near_right,Away,left,0.0,1.0,7.0,40632896,left,1.0,0.7580000000000098,Navigation,Near,Absolute,Right,nonflipper,1.0
24,far_right,Away,left,0.0,2.0,5.0,40632896,left,1.0,0.6749999999999828,Navigation,Far,Absolute,Right,nonflipper,1.0
25,near_left,Left,left,0.0,3.0,10.0,40632896,left,1.0,1.0909999999999798,Navigation,Near,Relative,Left,nonflipper,1.0
26,far_left,Home,left,0.0,4.0,0.0,40632896,left,1.0,0.8330000000000268,Navigation,Far,Absolute,Left,nonflipper,1.0
27,near_left,Home,left,0.0,5.0,2.0,40632896,left,1.0,0.6169999999999902,Navigation,Near,Absolute,Left,nonflipper,1.0
28,near_left,Right,right,0.0,6.0,14.0,40632896,right,1.0,0.8909999999999911,Navigation,Near,Relative,Left,nonflipper,1.0
29,near_right,Right,right,0.0,7.0,15.0,40632896,right,1.0,0.782999999999987,Navigation,Near,Relative,Right,nonflipper,1.0
30,far_left,Left,right,0.0,8.0,8.0,40632896,right,1.0,1.8230000000000075,Navigation,Far,Relative,Left,nonflipper,1.0
31,near_right,Home,right,0.0,9.0,3.0,40632896,right,1.0,0.7160000000000082,Navigation,Near,Absolute,Right,nonflipper,1.0
32,far_right,Home,right,0.0,10.0,1.0,40632896,right,1.0,0.5910000000000082,Navigation,Far,Absolute,Right,nonflipper,1.0
33,far_left,Right,left,0.0,11.0,12.0,40632896,left,1.0,1.565999999999974,Navigation,Far,Relative,Left,nonflipper,1.0
34,far_right,Right,left,0.0,12.0,13.0,40632896,left,1.0,0.9909999999999854,Navigation,Far,Relative,Right,nonflipper,1.0
35,near_left,Away,right,0.0,13.0,6.0,40632896,right,1.0,0.8910000000000196,Navigation,Near,Absolute,Left,nonflipper,1.0
36,far_right,Left,right,0.0,14.0,9.0,40632896,right,1.0,0.8990000000000009,Navigation,Far,Relative,Right,nonflipper,1.0
37,near_right,Left,left,0.0,15.0,11.0,40632896,left,1.0,0.7079999999999984,Navigation,Near,Relative,Right,nonflipper,1.0
38,near_left,Home,left,1.0,0.0,2.0,40632896,left,1.0,0.6999999999999886,Navigation,Near,Absolute,Left,nonflipper,1.0
39,near_left,Left,left,1.0,1.0,10.0,40632896,left,1.0,0.7920000000000016,Navigation,Near,Relative,Left,nonflipper,1.0
40,near_right,Home,right,1.0,2.0,3.0,40632896,right,1.0,0.7340000000000089,Navigation,Near,Absolute,Right,nonflipper,1.0
41,far_right,Away,left,1.0,3.0,5.0,40632896,left,1.0,1.6230000000000189,Navigation,Far,Absolute,Right,nonflipper,1.0
42,far_left,Home,left,1.0,4.0,0.0,40632896,left,1.0,0.6659999999999968,Navigation,Far,Absolute,Left,nonflipper,1.0
43,near_right,Away,left,1.0,5.0,7.0,40632896,left,1.0,0.6750000000000114,Navigation,Near,Absolute,Right,nonflipper,1.0
44,near_left,Right,right,1.0,6.0,14.0,40632896,right,1.0,1.0010000000000048,Navigation,Near,Relative,Left,nonflipper,1.0
45,far_right,Left,right,1.0,7.0,9.0,40632896,right,1.0,0.75,Navigation,Far,Relative,Right,nonflipper,1.0
46,far_left,Left,right,1.0,8.0,8.0,40632896,right,1.0,1.0420000000000016,Navigation,Far,Relative,Left,nonflipper,1.0
47,near_right,Left,left,1.0,9.0,11.0,40632896,left,1.0,0.7650000000000148,Navigation,Near,Relative,Right,nonflipper,1.0
48,near_right,Right,right,1.0,10.0,15.0,40632896,right,1.0,0.5,Navigation,Near,Relative,Right,nonflipper,1.0
49,far_left,Right,left,1.0,11.0,12.0,40632896,left,1.0,1.4569999999999936,Navigation,Far,Relative,Left,nonflipper,1.0
50,far_left,Away,right,1.0,12.0,4.0,40632896,right,1.0,0.7160000000000082,Navigation,Far,Absolute,Left,nonflipper,1.0
51,far_right,Home,right,1.0,13.0,1.0,40632896,right,1.0,1.0339999999999918,Navigation,Far,Absolute,Right,nonflipper,1.0
52,near_left,Away,right,1.0,14.0,6.0,40632896,right,1.0,1.1239999999999952,Navigation,Near,Absolute,Left,nonflipper,1.0
53,far_right,Right,left,1.0,15.0,13.0,40632896,left,1.0,1.5170000000000243,Navigation,Far,Relative,Right,nonflipper,1.0
54,near_right,Left,left,2.0,0.0,11.0,40632896,left,1.0,0.9159999999999968,Navigation,Near,Relative,Right,nonflipper,1.0
55,near_left,Away,right,2.0,1.0,6.0,40632896,right,1.0,0.8670000000000186,Navigation,Near,Absolute,Left,nonflipper,1.0
56,far_left,Away,right,2.0,2.0,4.0,40632896,right,1.0,0.9420000000000072,Navigation,Far,Absolute,Left,nonflipper,1.0
57,near_left,Right,right,2.0,3.0,14.0,40632896,right,1.0,0.7160000000000082,Navigation,Near,Relative,Left,nonflipper,1.0
58,near_right,Right,right,2.0,4.0,15.0,40632896,right,1.0,1.132000000000005,Navigation,Near,Relative,Right,nonflipper,1.0
59,far_left,Left,right,2.0,5.0,8.0,40632896,right,1.0,1.6659999999999968,Navigation,Far,Relative,Left,nonflipper,1.0
60,near_left,Home,left,2.0,6.0,2.0,40632896,left,1.0,0.7659999999999911,Navigation,Near,Absolute,Left,nonflipper,1.0
61,near_right,Home,right,2.0,7.0,3.0,40632896,right,1.0,0.6670000000000016,Navigation,Near,Absolute,Right,nonflipper,1.0
62,far_left,Home,left,2.0,8.0,0.0,40632896,left,1.0,0.7580000000000098,Navigation,Far,Absolute,Left,nonflipper,1.0
63,near_right,Away,left,2.0,9.0,7.0,40632896,left,1.0,0.6069999999999993,Navigation,Near,Absolute,Right,nonflipper,1.0
64,far_right,Left,right,2.0,10.0,9.0,40632896,right,1.0,1.1829999999999927,Navigation,Far,Relative,Right,nonflipper,1.0
65,far_right,Right,left,2.0,11.0,13.0,40632896,left,1.0,1.2840000000000489,Navigation,Far,Relative,Right,nonflipper,1.0
66,far_right,Away,left,2.0,12.0,5.0,40632896,left,1.0,0.8340000000000032,Navigation,Far,Absolute,Right,nonflipper,1.0
67,near_left,Left,left,2.0,13.0,10.0,40632896,left,1.0,0.9909999999999854,Navigation,Near,Relative,Left,nonflipper,1.0
68,far_left,Right,left,2.0,14.0,12.0,40632896,left,1.0,1.0150000000000432,Navigation,Far,Relative,Left,nonflipper,1.0
69,far_right,Home,right,2.0,15.0,1.0,40632896,right,1.0,1.0559999999999832,Navigation,Far,Absolute,Right,nonflipper,1.0
70,far_right,Away,left,3.0,0.0,5.0,40632896,left,1.0,1.2399999999999525,Navigation,Far,Absolute,Right,nonflipper,1.0
71,near_right,Away,left,3.0,1.0,7.0,40632896,left,1.0,1.1409999999999627,Navigation,Near,Absolute,Right,nonflipper,1.0
72,far_right,Left,right,3.0,2.0,9.0,40632896,right,1.0,1.2819999999999825,Navigation,Far,Relative,Right,nonflipper,1.0
73,near_left,Right,right,3.0,3.0,14.0,40632896,right,1.0,0.875,Navigation,Near,Relative,Left,nonflipper,1.0
74,far_left,Right,left,3.0,4.0,12.0,40632896,left,1.0,1.1149999999999525,Navigation,Far,Relative,Left,nonflipper,1.0
75,near_left,Away,right,3.0,5.0,6.0,40632896,right,1.0,0.9580000000000268,Navigation,Near,Absolute,Left,nonflipper,1.0
76,near_right,Home,right,3.0,6.0,3.0,40632896,right,1.0,0.7069999999999936,Navigation,Near,Absolute,Right,nonflipper,1.0
77,near_right,Right,right,3.0,7.0,15.0,40632896,right,1.0,0.7839999999999918,Navigation,Near,Relative,Right,nonflipper,1.0
78,near_left,Left,left,3.0,8.0,10.0,40632896,left,1.0,1.0159999999999627,Navigation,Near,Relative,Left,nonflipper,1.0
79,near_left,Home,left,3.0,9.0,2.0,40632896,left,1.0,0.8330000000000268,Navigation,Near,Absolute,Left,nonflipper,1.0
80,far_left,Home,left,3.0,10.0,0.0,40632896,left,1.0,0.9420000000000072,Navigation,Far,Absolute,Left,nonflipper,1.0
81,near_right,Left,left,3.0,11.0,11.0,40632896,left,1.0,1.0840000000000032,Navigation,Near,Relative,Right,nonflipper,1.0
82,far_left,Left,right,3.0,12.0,8.0,40632896,right,1.0,1.7319999999999711,Navigation,Far,Relative,Left,nonflipper,1.0
83,far_right,Right,left,3.0,13.0,13.0,40632896,left,1.0,1.06899999999996,Navigation,Far,Relative,Right,nonflipper,1.0
84,far_left,Away,right,3.0,14.0,4.0,40632896,right,1.0,1.2839999999999918,Navigation,Far,Absolute,Left,nonflipper,1.0
85,far_right,Home,right,3.0,15.0,1.0,40632896,right,1.0,1.1669999999999732,Navigation,Far,Absolute,Right,nonflipper,1.0
22,near_right,Left,left,0.0,0.0,11.0,41685255,left,1.0,1.3480000000000132,Navigation,Near,Relative,Right,nonflipper,1.0
23,far_right,Right,left,0.0,1.0,13.0,41685255,left,1.0,4.0190000000000055,Navigation,Far,Relative,Right,nonflipper,1.0
24,near_left,Right,right,0.0,2.0,14.0,41685255,right,1.0,0.8249999999999886,Navigation,Near,Relative,Left,nonflipper,1.0
25,near_right,Away,left,0.0,3.0,7.0,41685255,left,1.0,0.8669999999999618,Navigation,Near,Absolute,Right,nonflipper,1.0
26,far_left,Right,left,0.0,4.0,12.0,41685255,left,1.0,3.4980000000000477,Navigation,Far,Relative,Left,nonflipper,1.0
27,far_right,Home,right,0.0,5.0,1.0,41685255,right,1.0,1.184000000000026,Navigation,Far,Absolute,Right,nonflipper,1.0
28,near_left,Away,right,0.0,6.0,6.0,41685255,right,1.0,1.3829999999999814,Navigation,Near,Absolute,Left,nonflipper,1.0
29,near_left,Left,left,0.0,7.0,10.0,41685255,left,1.0,0.8659999999999854,Navigation,Near,Relative,Left,nonflipper,1.0
30,near_right,Home,right,0.0,8.0,3.0,41685255,right,1.0,0.7669999999999959,Navigation,Near,Absolute,Right,nonflipper,1.0
31,far_left,Left,right,0.0,9.0,8.0,41685255,right,1.0,1.858000000000004,Navigation,Far,Relative,Left,nonflipper,1.0
32,far_right,Away,left,0.0,10.0,5.0,41685255,left,1.0,1.4850000000000136,Navigation,Far,Absolute,Right,nonflipper,1.0
33,far_left,Away,right,0.0,11.0,4.0,41685255,right,1.0,2.615999999999985,Navigation,Far,Absolute,Left,nonflipper,1.0
34,far_left,Home,left,0.0,12.0,0.0,41685255,left,1.0,1.079999999999984,Navigation,Far,Absolute,Left,nonflipper,1.0
35,far_right,Left,right,0.0,13.0,9.0,41685255,right,1.0,2.283999999999992,Navigation,Far,Relative,Right,nonflipper,1.0
36,near_left,Home,left,0.0,14.0,2.0,41685255,left,1.0,0.983000000000004,Navigation,Near,Absolute,Left,nonflipper,1.0
37,near_right,Right,right,0.0,15.0,15.0,41685255,right,1.0,1.3670000000000186,Navigation,Near,Relative,Right,nonflipper,1.0
38,near_right,Home,right,1.0,0.0,3.0,41685255,right,1.0,0.8160000000000309,Navigation,Near,Absolute,Right,nonflipper,1.0
39,far_right,Left,right,1.0,1.0,9.0,41685255,right,1.0,1.6999999999999886,Navigation,Far,Relative,Right,nonflipper,1.0
40,far_right,Home,right,1.0,2.0,1.0,41685255,right,1.0,0.8170000000000073,Navigation,Far,Absolute,Right,nonflipper,1.0
41,near_left,Away,right,1.0,3.0,6.0,41685255,right,1.0,0.8719999999999573,Navigation,Near,Absolute,Left,nonflipper,1.0
42,near_left,Right,right,1.0,4.0,14.0,41685255,right,1.0,0.8669999999999618,Navigation,Near,Relative,Left,nonflipper,1.0
43,near_right,Left,left,1.0,5.0,11.0,41685255,left,1.0,1.099999999999966,Navigation,Near,Relative,Right,nonflipper,1.0
44,near_left,Left,left,1.0,6.0,10.0,41685255,left,1.0,1.1170000000000186,Navigation,Near,Relative,Left,nonflipper,1.0
45,near_right,Right,right,1.0,7.0,15.0,41685255,right,1.0,1.4499999999999886,Navigation,Near,Relative,Right,nonflipper,1.0
46,far_right,Away,left,1.0,8.0,5.0,41685255,left,1.0,1.2160000000000082,Navigation,Far,Absolute,Right,nonflipper,1.0
47,far_left,Away,right,1.0,9.0,4.0,41685255,right,1.0,0.9329999999999928,Navigation,Far,Absolute,Left,nonflipper,1.0
48,near_right,Away,left,1.0,10.0,7.0,41685255,left,1.0,0.9840000000000372,Navigation,Near,Absolute,Right,nonflipper,1.0
49,far_left,Left,right,1.0,11.0,8.0,41685255,right,1.0,1.8669999999999616,Navigation,Far,Relative,Left,nonflipper,1.0
50,near_left,Home,left,1.0,12.0,2.0,41685255,left,1.0,0.7330000000000041,Navigation,Near,Absolute,Left,nonflipper,1.0
51,far_left,Home,left,1.0,13.0,0.0,41685255,left,1.0,1.0,Navigation,Far,Absolute,Left,nonflipper,1.0
52,far_right,Right,left,1.0,14.0,13.0,41685255,left,1.0,1.6829999999999927,Navigation,Far,Relative,Right,nonflipper,1.0
53,far_left,Right,left,1.0,15.0,12.0,41685255,left,1.0,1.8670000000000184,Navigation,Far,Relative,Left,nonflipper,1.0
54,near_right,Home,right,2.0,0.0,3.0,41685255,right,1.0,0.8170000000000073,Navigation,Near,Absolute,Right,nonflipper,1.0
55,far_left,Away,right,2.0,1.0,4.0,41685255,right,1.0,1.1829999999999927,Navigation,Far,Absolute,Left,nonflipper,1.0
56,far_left,Right,left,2.0,2.0,12.0,41685255,left,1.0,1.5330000000000157,Navigation,Far,Relative,Left,nonflipper,1.0
57,near_left,Away,right,2.0,3.0,6.0,41685255,right,1.0,1.3829999999999814,Navigation,Near,Absolute,Left,nonflipper,1.0
58,near_left,Left,left,2.0,4.0,10.0,41685255,left,1.0,0.8990000000000009,Navigation,Near,Relative,Left,nonflipper,1.0
59,far_right,Right,left,2.0,5.0,13.0,41685255,left,1.0,1.4330000000000496,Navigation,Far,Relative,Right,nonflipper,1.0
60,far_right,Home,right,2.0,6.0,1.0,41685255,right,1.0,0.9839999999999804,Navigation,Far,Absolute,Right,nonflipper,1.0
61,near_left,Right,right,2.0,7.0,14.0,41685255,right,1.0,1.58299999999997,Navigation,Near,Relative,Left,nonflipper,1.0
62,near_right,Right,right,2.0,8.0,15.0,41685255,right,1.0,1.0500000000000114,Navigation,Near,Relative,Right,nonflipper,1.0
63,near_right,Away,left,2.0,9.0,7.0,41685255,left,1.0,0.8160000000000309,Navigation,Near,Absolute,Right,nonflipper,1.0
64,far_left,Left,right,2.0,10.0,8.0,41685255,right,1.0,0.9500000000000456,Navigation,Far,Relative,Left,nonflipper,1.0
65,near_right,Left,left,2.0,11.0,11.0,41685255,left,1.0,0.9499999999999886,Navigation,Near,Relative,Right,nonflipper,1.0
66,near_left,Home,left,2.0,12.0,2.0,41685255,left,1.0,0.7010000000000218,Navigation,Near,Absolute,Left,nonflipper,1.0
67,far_right,Away,left,2.0,13.0,5.0,41685255,right,0.0,0.8170000000000073,Navigation,Far,Absolute,Right,nonflipper,0.0
68,far_left,Home,left,2.0,14.0,0.0,41685255,left,1.0,2.216000000000008,Navigation,Far,Absolute,Left,nonflipper,1.0
69,far_right,Left,right,2.0,15.0,9.0,41685255,right,1.0,2.5579999999999927,Navigation,Far,Relative,Right,nonflipper,1.0
70,near_left,Right,right,3.0,0.0,14.0,41685255,right,1.0,1.315999999999974,Navigation,Near,Relative,Left,nonflipper,1.0
71,near_right,Home,right,3.0,1.0,3.0,41685255,right,1.0,0.8670000000000186,Navigation,Near,Absolute,Right,nonflipper,1.0
72,far_left,Left,right,3.0,2.0,8.0,41685255,right,1.0,1.3000000000000114,Navigation,Far,Relative,Left,nonflipper,1.0
73,far_left,Away,right,3.0,3.0,4.0,41685255,right,1.0,0.8729999999999905,Navigation,Far,Absolute,Left,nonflipper,1.0
74,near_right,Away,left,3.0,4.0,7.0,41685255,left,1.0,1.08299999999997,Navigation,Near,Absolute,Right,nonflipper,1.0
75,far_right,Right,left,3.0,5.0,13.0,41685255,left,1.0,1.4010000000000105,Navigation,Far,Relative,Right,nonflipper,1.0
76,near_right,Right,right,3.0,6.0,15.0,41685255,right,1.0,1.0160000000000196,Navigation,Near,Relative,Right,nonflipper,1.0
77,far_right,Left,right,3.0,7.0,9.0,41685255,right,1.0,1.1850000000000025,Navigation,Far,Relative,Right,nonflipper,1.0
78,far_right,Home,right,3.0,8.0,1.0,41685255,right,1.0,1.1999999999999886,Navigation,Far,Absolute,Right,nonflipper,1.0
79,near_right,Left,left,3.0,9.0,11.0,41685255,left,1.0,0.9350000000000024,Navigation,Near,Relative,Right,nonflipper,1.0
80,far_left,Home,left,3.0,10.0,0.0,41685255,left,1.0,1.0,Navigation,Far,Absolute,Left,nonflipper,1.0
81,near_left,Left,left,3.0,11.0,10.0,41685255,left,1.0,0.8829999999999814,Navigation,Near,Relative,Left,nonflipper,1.0
82,far_left,Right,left,3.0,12.0,12.0,41685255,left,1.0,1.4929999999999952,Navigation,Far,Relative,Left,nonflipper,1.0
83,near_left,Away,right,3.0,13.0,6.0,41685255,right,1.0,1.016999999999996,Navigation,Near,Absolute,Left,nonflipper,1.0
84,near_left,Home,left,3.0,14.0,2.0,41685255,left,1.0,0.7160000000000082,Navigation,Near,Absolute,Left,nonflipper,1.0
85,far_right,Away,left,3.0,15.0,5.0,41685255,left,1.0,1.4669999999999843,Navigation,Far,Absolute,Right,nonflipper,1.0
22,near_left,Home,left,0.0,0.0,2.0,43843481,left,1.0,0.6859999999999786,Navigation,Near,Absolute,Left,nonflipper,1.0
23,far_right,Away,left,0.0,1.0,5.0,43843481,left,1.0,0.9370000000000118,Navigation,Far,Absolute,Right,nonflipper,1.0
24,near_left,Away,right,0.0,2.0,6.0,43843481,right,1.0,0.8529999999999802,Navigation,Near,Absolute,Left,nonflipper,1.0
